Amar_DN100023_c0_g1	Pele_DN144895_c2_g1
Pele_DN43661_c0_g1	Amar_DN59463_c2_g1
Pele_DN43782_c0_g1	Amar_DN162532_c0_g1
Pele_DN43782_c0_g1	Pdum_DN3387_c0_g1
Pele_DN43865_c0_g1	Amar_DN61241_c4_g2
Pele_DN43907_c0_g1	Pdum_DN42296_c0_g1
Pele_DN43907_c0_g1	Pdum_DN42296_c0_g1
Pele_DN43910_c0_g1	Amar_DN128782_c0_g1
Pele_DN43958_c0_g1	Pdum_DN6195_c0_g1
Pele_DN43980_c0_g2	Amar_DN58197_c1_g2
Pele_DN43980_c0_g2	Pdum_DN138889_c0_g1
Pele_DN44148_c0_g2	Pdum_DN2175_c0_g1
Pele_DN44157_c0_g1	Pdum_DN36351_c0_g1
Pele_DN4417_c0_g1	Amar_DN1718_c0_g1
Pele_DN44805_c0_g2	Pdum_DN19346_c0_g1
Pele_DN44805_c0_g2	Pdum_DN19346_c0_g1
Pele_DN44897_c0_g1	Amar_DN55961_c0_g1
Pele_DN44897_c1_g1	Amar_DN55961_c0_g1
Pele_DN4491_c0_g1	Amar_DN62704_c6_g10
Pele_DN4491_c0_g1	Amar_DN62704_c6_g10
Pele_DN450_c0_g1	Amar_DN54558_c0_g3
Pele_DN45007_c0_g1	Pdum_DN13448_c0_g1
Pele_DN45024_c0_g1	Pdum_DN196756_c0_g1
Pele_DN45087_c0_g1	Amar_DN54924_c0_g2
Pele_DN4511_c0_g1	Amar_DN61354_c1_g2
Pele_DN45120_c0_g1	Amar_DN12766_c0_g1
Pele_DN45274_c0_g1	Amar_DN9967_c0_g1
Pele_DN45274_c0_g1	Pdum_DN10244_c0_g1
Pele_DN45333_c0_g1	Amar_DN63016_c1_g10
Pele_DN45510_c0_g2	Pdum_DN90547_c0_g1
Pele_DN45615_c0_g1	Pdum_DN5542_c0_g1
Pele_DN45804_c0_g1	Amar_DN56504_c2_g14
Pele_DN45804_c0_g1	Amar_DN56504_c2_g14
Pele_DN45804_c0_g1	Amar_DN56504_c2_g14
Pele_DN45804_c0_g1	Amar_DN56504_c2_g14
Pele_DN45804_c0_g1	Amar_DN56504_c2_g14
Pele_DN45898_c0_g1	Amar_DN50249_c0_g3
Pele_DN45976_c0_g1	Amar_DN47349_c0_g2
Pele_DN4613_c0_g1	Pdum_DN9492_c0_g2
Pele_DN46195_c0_g1	Amar_DN28395_c0_g1
Pele_DN46205_c0_g1	Pdum_DN9137_c0_g1
Pele_DN46205_c0_g1	Pdum_DN9137_c0_g1
Pele_DN46356_c0_g1	Amar_DN62149_c0_g2
Pele_DN46413_c0_g1	Pdum_DN128_c1_g1
Pele_DN46673_c0_g1	Amar_DN64827_c0_g1
Pele_DN46673_c0_g1	Pdum_DN2789_c0_g1
Pele_DN46673_c0_g1	Pdum_DN2789_c0_g1
Pele_DN46693_c0_g1	Amar_DN24321_c0_g1
Pele_DN4685_c0_g1	Amar_DN50815_c0_g4
Pele_DN46873_c0_g1	Amar_DN35902_c1_g1
Pele_DN46873_c0_g1	Pdum_DN866_c0_g1
Pele_DN46985_c0_g1	Amar_DN53303_c2_g1
Pele_DN46985_c0_g1	Pdum_DN257976_c0_g1
Pele_DN46985_c1_g1	Amar_DN53303_c2_g1
Pele_DN47018_c0_g1	Amar_DN61390_c1_g3
Pele_DN47082_c0_g1	Amar_DN60891_c1_g3
Pele_DN47110_c0_g1	Amar_DN62770_c0_g2
Pele_DN47118_c0_g1	Amar_DN22646_c0_g1
Pele_DN47118_c0_g1	Pdum_DN92244_c0_g1
Pele_DN47339_c0_g2	Pdum_DN233068_c0_g1
Pele_DN47348_c0_g1	Pdum_DN234167_c0_g1
Pele_DN47611_c0_g1	Pdum_DN199471_c0_g1
Pele_DN47648_c0_g1	Pdum_DN165926_c0_g1
Pele_DN47699_c0_g1	Amar_DN56985_c0_g5
Pele_DN47931_c0_g1	Amar_DN60651_c0_g2
Pele_DN48163_c0_g1	Pdum_DN162846_c0_g1
Pele_DN48239_c0_g2	Amar_DN102053_c0_g1
Pele_DN48239_c0_g2	Pdum_DN689_c0_g1
Pele_DN48318_c0_g1	Amar_DN60408_c3_g1
Pele_DN4868_c0_g1	Amar_DN29955_c0_g1
Pele_DN48689_c0_g1	Pdum_DN82984_c0_g1
Pele_DN48794_c0_g1	Amar_DN50420_c1_g1
Pele_DN4895_c0_g1	Amar_DN44886_c0_g1
Pele_DN48963_c0_g2	Amar_DN13529_c0_g2
Pele_DN48965_c0_g1	Amar_DN57583_c0_g1
Pele_DN49001_c0_g1	Amar_DN62175_c0_g1
Pele_DN49001_c0_g1	Amar_DN62175_c0_g1
Pele_DN49001_c0_g1	Pdum_DN4646_c0_g1
Pele_DN49043_c0_g1	Amar_DN55286_c1_g1
Pele_DN49043_c0_g1	Amar_DN55286_c1_g1
Pele_DN49043_c0_g1	Pdum_DN166810_c0_g1
Pele_DN49173_c0_g1	Amar_DN61920_c0_g2
Pele_DN49173_c0_g1	Amar_DN61920_c0_g2
Pele_DN49349_c0_g1	Amar_DN11632_c0_g2
Pele_DN49349_c0_g1	Pdum_DN9573_c0_g1
Pele_DN49406_c0_g1	Amar_DN49517_c0_g1
Pele_DN49406_c0_g1	Pdum_DN145419_c0_g1
Pele_DN49828_c0_g1	Amar_DN60596_c3_g2
Pele_DN49872_c0_g2	Pdum_DN2822_c0_g1
Pele_DN5_c0_g1	Pdum_DN8522_c0_g1
Pele_DN5_c0_g1	Pdum_DN8522_c0_g1
Pele_DN5_c0_g1	Pdum_DN8522_c0_g1
Pele_DN5_c0_g1	Pdum_DN8522_c0_g1
Pele_DN5_c0_g1	Pdum_DN8522_c0_g1
Pele_DN50025_c1_g1	Pdum_DN102992_c0_g1
Pele_DN50025_c1_g1	Pdum_DN102992_c0_g1
Pele_DN50079_c0_g1	Pdum_DN2172_c0_g1
Pele_DN50079_c0_g1	Pdum_DN2172_c0_g1
Pele_DN50256_c0_g1	Pdum_DN25051_c0_g1
Pele_DN50256_c0_g3	Amar_DN31515_c0_g1
Pele_DN50256_c0_g3	Amar_DN31515_c0_g2
Pele_DN50256_c0_g3	Pdum_DN25051_c0_g1
Pele_DN50283_c0_g1	Amar_DN59941_c0_g1
Pele_DN50283_c0_g1	Amar_DN59941_c0_g1
Pele_DN50283_c0_g1	Pdum_DN171603_c0_g1
Pele_DN5039_c0_g1	Amar_DN50290_c1_g2
Pele_DN5039_c0_g1	Amar_DN50290_c1_g2
Pele_DN5039_c0_g1	Amar_DN50290_c1_g2
Pele_DN5039_c0_g1	Amar_DN50290_c1_g2
Pele_DN5039_c0_g1	Amar_DN50290_c1_g2
Pele_DN5039_c0_g1	Amar_DN50290_c1_g2
Pele_DN5039_c0_g1	Pdum_DN100261_c0_g1
Pele_DN5078_c0_g1	Amar_DN61466_c0_g5
Pele_DN50851_c0_g1	Pdum_DN23264_c0_g1
Pele_DN50852_c1_g1	Amar_DN12137_c0_g1
Pele_DN50852_c1_g1	Pdum_DN17785_c1_g1
Pele_DN51025_c0_g1	Amar_DN61958_c0_g2
Pele_DN51025_c0_g1	Amar_DN61958_c0_g2
Pele_DN51025_c0_g1	Amar_DN61958_c0_g2
Pele_DN51025_c0_g1	Pdum_DN256536_c0_g1
Pele_DN51176_c0_g1	Pdum_DN256623_c0_g1
Pele_DN51282_c0_g1	Pdum_DN88688_c1_g2
Pele_DN51633_c0_g1	Pdum_DN164230_c0_g1
Pele_DN5170_c0_g1	Amar_DN28312_c0_g2
Pele_DN51906_c0_g1	Amar_DN11727_c0_g1
Pele_DN51906_c0_g1	Pdum_DN143583_c0_g1
Pele_DN5209_c0_g1	Pdum_DN6797_c0_g1
Pele_DN5223_c0_g1	Pdum_DN5826_c0_g1
Pele_DN52399_c0_g1	Pdum_DN168050_c0_g1
Pele_DN52598_c0_g1	Pdum_DN177501_c0_g1
Pele_DN52656_c0_g1	Pdum_DN11187_c0_g2
Pele_DN52816_c0_g1	Amar_DN52652_c1_g1
Pele_DN52816_c0_g1	Amar_DN52652_c1_g1
Pele_DN52816_c0_g1	Amar_DN52652_c1_g1
Pele_DN52816_c0_g1	Amar_DN52652_c1_g1
Pele_DN52850_c0_g1	Pdum_DN35269_c0_g1
Pele_DN52978_c0_g1	Pdum_DN74566_c0_g1
Pele_DN53003_c0_g1	Pdum_DN2302_c0_g1
Pele_DN53033_c0_g2	Pdum_DN84492_c0_g1
Pele_DN53053_c0_g1	Amar_DN17312_c0_g1
Pele_DN53105_c0_g1	Amar_DN44018_c0_g2
Pele_DN5324_c0_g1	Amar_DN53114_c0_g1
Pele_DN5324_c0_g1	Amar_DN53114_c0_g1
Pele_DN53395_c0_g1	Pdum_DN32658_c0_g1
Pele_DN53471_c0_g2	Amar_DN162691_c0_g1
Pele_DN53554_c0_g2	Amar_DN37306_c0_g1
Pele_DN53562_c0_g1	Pdum_DN43613_c0_g1
Pele_DN53648_c0_g1	Amar_DN140569_c0_g1
Pele_DN53648_c0_g1	Pdum_DN5343_c0_g1
Pele_DN53956_c0_g2	Pdum_DN10324_c0_g1
Pele_DN53956_c0_g2	Pdum_DN10324_c0_g1
Pele_DN54022_c0_g1	Amar_DN14690_c0_g2
Pele_DN5419_c0_g1	Pdum_DN2597_c0_g1
Pele_DN54473_c0_g1	Amar_DN25887_c0_g1
Pele_DN54473_c0_g1	Pdum_DN67299_c1_g1
Pele_DN54480_c0_g1	Pdum_DN8821_c0_g1
Pele_DN54480_c1_g1	Pdum_DN8821_c0_g1
Pele_DN54494_c0_g1	Amar_DN61131_c4_g1
Pele_DN54905_c0_g1	Amar_DN60198_c0_g1
Pele_DN54905_c0_g1	Amar_DN60198_c0_g1
Pele_DN54905_c0_g1	Pdum_DN89611_c0_g1
Pele_DN54905_c1_g1	Amar_DN60198_c0_g1
Pele_DN54905_c1_g1	Amar_DN60198_c0_g1
Pele_DN55177_c0_g1	Amar_DN27076_c0_g1
Pele_DN55313_c0_g1	Amar_DN61725_c0_g2
Pele_DN55313_c0_g1	Amar_DN61725_c0_g2
Pele_DN55313_c0_g2	Amar_DN61725_c0_g2
Pele_DN55548_c0_g1	Amar_DN49834_c0_g1
Pele_DN55548_c0_g1	Pdum_DN13804_c0_g1
Pele_DN55562_c0_g1	Amar_DN61515_c2_g3
Pele_DN55562_c0_g1	Amar_DN61515_c2_g3
Pele_DN55562_c0_g1	Amar_DN61515_c2_g3
Pele_DN55562_c0_g1	Pdum_DN19690_c0_g1
Pele_DN5580_c0_g1	Amar_DN62149_c0_g2
Pele_DN5580_c0_g1	Amar_DN62149_c0_g2
Pele_DN5580_c0_g1	Pdum_DN143551_c0_g1
Pele_DN5580_c1_g1	Amar_DN62149_c0_g2
Pele_DN55828_c0_g1	Pdum_DN953_c1_g2
Pele_DN55828_c0_g1	Pdum_DN953_c1_g2
Pele_DN55828_c0_g1	Pdum_DN953_c1_g2
Pele_DN5621_c0_g1	Pdum_DN2112_c0_g2
Pele_DN56338_c0_g1	Pdum_DN6741_c0_g1
Pele_DN56820_c0_g1	Amar_DN61911_c3_g1
Pele_DN56977_c0_g1	Amar_DN1718_c0_g1
Pele_DN56987_c0_g1	Amar_DN50881_c0_g3
Pele_DN56987_c0_g1	Pdum_DN169024_c0_g1
Pele_DN57003_c0_g1	Amar_DN77903_c0_g1
Pele_DN57003_c0_g1	Pdum_DN16763_c0_g2
Pele_DN57003_c0_g2	Amar_DN48078_c1_g1
Pele_DN57003_c0_g2	Pdum_DN16763_c0_g2
Pele_DN57030_c0_g1	Amar_DN57251_c0_g1
Pele_DN57030_c1_g1	Amar_DN57251_c0_g1
Pele_DN57030_c1_g1	Pdum_DN149685_c0_g1
Pele_DN57033_c0_g1	Amar_DN62739_c3_g1
Pele_DN57033_c0_g1	Pdum_DN36181_c0_g2
Pele_DN57085_c0_g1	Pdum_DN255701_c0_g1
Pele_DN57094_c0_g1	Amar_DN78031_c0_g1
Pele_DN57094_c0_g1	Pdum_DN3852_c0_g1
Pele_DN57094_c0_g1	Pdum_DN3852_c0_g1
Pele_DN57234_c0_g1	Pdum_DN34119_c0_g1
Pele_DN57285_c0_g1	Amar_DN30564_c0_g1
Pele_DN5736_c0_g1	Pdum_DN523_c0_g1
Pele_DN5736_c0_g1	Pdum_DN523_c0_g1
Pele_DN5736_c0_g1	Pdum_DN523_c0_g1
Pele_DN57698_c0_g1	Pdum_DN86651_c0_g1
Pele_DN5781_c0_g1	Amar_DN111214_c0_g1
Pele_DN57901_c0_g1	Pdum_DN8191_c0_g1
Pele_DN5827_c0_g1	Amar_DN153234_c0_g1
Pele_DN58297_c0_g1	Amar_DN104358_c0_g1
Pele_DN58297_c0_g1	Pdum_DN7374_c0_g1
Pele_DN583_c0_g1	Amar_DN28902_c0_g1
Pele_DN583_c0_g1	Pdum_DN12459_c0_g1
Pele_DN58300_c0_g1	Amar_DN61738_c9_g1
Pele_DN58300_c0_g1	Pdum_DN237686_c0_g1
Pele_DN58300_c1_g1	Amar_DN61738_c9_g1
Pele_DN58300_c1_g1	Pdum_DN223066_c0_g1
Pele_DN58564_c0_g1	Pdum_DN4165_c0_g1
Pele_DN58703_c0_g1	Pdum_DN5224_c0_g1
Pele_DN58714_c0_g1	Pdum_DN3656_c0_g1
Pele_DN58991_c0_g1	Amar_DN60823_c1_g5
Pele_DN5904_c0_g1	Amar_DN56901_c1_g1
Pele_DN5904_c0_g1	Amar_DN56901_c1_g1
Pele_DN5906_c0_g1	Amar_DN152607_c0_g1
Pele_DN5906_c0_g1	Pdum_DN268464_c0_g1
Pele_DN59174_c0_g1	Amar_DN49635_c0_g1
Pele_DN59178_c0_g2	Amar_DN28794_c0_g1
Pele_DN59178_c0_g2	Pdum_DN1784_c0_g1
Pele_DN59592_c0_g1	Amar_DN55961_c0_g1
Pele_DN59633_c0_g1	Pdum_DN4460_c0_g1
Pele_DN59633_c0_g1	Pdum_DN4460_c0_g1
Pele_DN60196_c0_g1	Pdum_DN95899_c0_g1
Pele_DN60239_c0_g2	Amar_DN163019_c0_g1
Pele_DN60239_c0_g2	Pdum_DN99290_c0_g1
Pele_DN60335_c0_g1	Pdum_DN3852_c0_g1
Pele_DN60335_c0_g1	Pdum_DN3852_c0_g1
Pele_DN60460_c0_g1	Amar_DN59150_c0_g16
Pele_DN60460_c0_g1	Pdum_DN9156_c0_g1
Pele_DN60559_c0_g1	Pdum_DN232583_c0_g1
Pele_DN61099_c0_g2	Amar_DN49113_c0_g1
Pele_DN61127_c0_g1	Amar_DN62790_c3_g5
Pele_DN61130_c0_g1	Amar_DN61271_c4_g1
Pele_DN61130_c0_g1	Pdum_DN91639_c4_g1
Pele_DN61147_c0_g1	Amar_DN47026_c0_g1
Pele_DN6120_c1_g1	Amar_DN141403_c0_g1
Pele_DN61203_c0_g1	Amar_DN45745_c0_g1
Pele_DN61203_c0_g1	Pdum_DN69_c0_g1
Pele_DN61253_c0_g1	Pdum_DN3134_c0_g1
Pele_DN61330_c0_g2	Pdum_DN86538_c0_g1
Pele_DN6141_c0_g1	Amar_DN62924_c1_g5
Pele_DN6141_c0_g1	Amar_DN62924_c1_g5
Pele_DN6141_c0_g1	Amar_DN62924_c1_g5
Pele_DN61545_c0_g1	Amar_DN63212_c2_g1
Pele_DN61681_c0_g1	Pdum_DN63229_c0_g1
Pele_DN6195_c0_g1	Amar_DN62691_c1_g5
Pele_DN6195_c0_g1	Amar_DN62691_c1_g5
Pele_DN6195_c0_g1	Pdum_DN243119_c0_g1
Pele_DN6195_c0_g2	Amar_DN62691_c1_g5
Pele_DN6195_c0_g2	Pdum_DN243119_c0_g1
Pele_DN62030_c0_g1	Amar_DN46434_c0_g1
Pele_DN62138_c0_g1	Pdum_DN1089_c0_g1
Pele_DN62494_c0_g1	Amar_DN33723_c0_g1
Pele_DN62494_c0_g1	Pdum_DN12835_c0_g1
Pele_DN62494_c0_g1	Pdum_DN12835_c0_g1
Pele_DN62677_c0_g1	Amar_DN18504_c0_g1
Pele_DN62875_c0_g1	Amar_DN55132_c1_g1
Pele_DN62909_c0_g2	Pdum_DN1717_c0_g2
Pele_DN63030_c0_g1	Amar_DN40184_c0_g1
Pele_DN63176_c0_g1	Pdum_DN132339_c0_g1
Pele_DN63228_c0_g1	Amar_DN57580_c0_g2
Pele_DN63249_c0_g1	Amar_DN60929_c2_g11
Pele_DN63249_c0_g1	Amar_DN60929_c2_g11
Pele_DN63349_c0_g1	Amar_DN50280_c0_g1
Pele_DN63349_c0_g1	Amar_DN50280_c0_g1
Pele_DN63349_c0_g1	Amar_DN50280_c0_g1
Pele_DN63349_c0_g1	Pdum_DN15809_c0_g2
Pele_DN63404_c0_g1	Pdum_DN122750_c0_g1
Pele_DN63404_c0_g3	Pdum_DN211556_c0_g1
Pele_DN63594_c0_g1	Pdum_DN16183_c0_g3
Pele_DN63688_c0_g1	Amar_DN58191_c3_g3
Pele_DN6389_c0_g1	Amar_DN53428_c0_g2
Pele_DN6389_c0_g1	Amar_DN53428_c0_g2
Pele_DN6389_c0_g1	Amar_DN53428_c0_g2
Pele_DN6389_c0_g1	Amar_DN53428_c0_g2
Pele_DN63906_c0_g1	Amar_DN15343_c0_g1
Pele_DN63906_c0_g1	Pdum_DN1830_c1_g1
Pele_DN63906_c0_g1	Pdum_DN1830_c1_g1
Pele_DN63906_c0_g1	Pdum_DN1830_c1_g1
Pele_DN64168_c0_g1	Amar_DN29280_c0_g1
Pele_DN64168_c0_g1	Pdum_DN610_c0_g1
Pele_DN64168_c0_g1	Pdum_DN610_c0_g1
Pele_DN64168_c0_g1	Pdum_DN610_c0_g1
Pele_DN64168_c0_g1	Pdum_DN610_c0_g1
Pele_DN64226_c0_g1	Pdum_DN85559_c0_g1
Pele_DN64261_c0_g1	Pdum_DN46825_c0_g1
Pele_DN64266_c0_g2	Amar_DN62814_c2_g3
Pele_DN64266_c0_g2	Pdum_DN187335_c0_g1
Pele_DN64267_c0_g2	Pdum_DN3259_c0_g1
Pele_DN64396_c0_g1	Pdum_DN1830_c1_g1
Pele_DN64396_c0_g1	Pdum_DN1830_c1_g1
Pele_DN64396_c0_g1	Pdum_DN1830_c1_g1
Pele_DN6443_c0_g1	Pdum_DN138273_c0_g1
Pele_DN64569_c0_g1	Pdum_DN4897_c0_g1
Pele_DN64597_c0_g2	Pdum_DN258254_c0_g1
Pele_DN6479_c0_g1	Amar_DN62210_c0_g3
Pele_DN65031_c0_g1	Amar_DN63009_c3_g4
Pele_DN65031_c0_g2	Amar_DN63009_c3_g4
Pele_DN65423_c0_g1	Pdum_DN7292_c0_g1
Pele_DN65447_c0_g1	Pdum_DN1994_c0_g1
Pele_DN65552_c0_g1	Amar_DN48306_c0_g1
Pele_DN65552_c0_g1	Pdum_DN18476_c0_g1
Pele_DN65745_c0_g1	Pdum_DN97780_c0_g4
Pele_DN65823_c0_g1	Pdum_DN187335_c0_g1
Pele_DN65946_c0_g1	Amar_DN60398_c2_g4
Pele_DN6602_c0_g1	Amar_DN6645_c0_g2
Pele_DN66026_c0_g1	Amar_DN61521_c3_g2
Pele_DN66026_c0_g1	Amar_DN61521_c3_g2
Pele_DN66026_c0_g1	Amar_DN61521_c3_g2
Pele_DN66043_c0_g1	Amar_DN47816_c1_g1
Pele_DN66292_c0_g1	Pdum_DN8827_c0_g1
Pele_DN6635_c0_g1	Pdum_DN234514_c0_g1
Pele_DN66372_c0_g1	Amar_DN62799_c1_g7
Pele_DN66467_c0_g1	Amar_DN24474_c0_g2
Pele_DN66566_c0_g1	Pdum_DN12084_c0_g1
Pele_DN66716_c0_g1	Amar_DN54634_c0_g2
Pele_DN66868_c0_g1	Pdum_DN163438_c0_g1
Pele_DN66888_c0_g1	Pdum_DN3835_c0_g1
Pele_DN67009_c0_g1	Pdum_DN13235_c0_g1
Pele_DN67090_c0_g1	Pdum_DN4361_c0_g1
Pele_DN67412_c0_g1	Pdum_DN11925_c0_g1
Pele_DN67440_c0_g1	Pdum_DN30931_c0_g1
Pele_DN67462_c0_g3	Amar_DN56082_c0_g1
Pele_DN67643_c0_g1	Pdum_DN86522_c0_g1
Pele_DN67643_c0_g2	Pdum_DN86522_c0_g2
Pele_DN68241_c0_g1	Pdum_DN184_c1_g1
Pele_DN68241_c0_g1	Pdum_DN184_c1_g1
Pele_DN68276_c0_g2	Pdum_DN142530_c0_g1
Pele_DN68300_c0_g1	Amar_DN126437_c0_g1
Pele_DN68516_c0_g2	Pdum_DN23952_c0_g1
Pele_DN68534_c0_g1	Amar_DN26426_c0_g1
Pele_DN68534_c0_g2	Amar_DN26426_c0_g2
Pele_DN6865_c0_g2	Amar_DN62683_c0_g1
Pele_DN68822_c0_g1	Amar_DN19323_c0_g1
Pele_DN6887_c0_g1	Pdum_DN153_c0_g1
Pele_DN6894_c0_g1	Amar_DN53098_c0_g1
Pele_DN6894_c0_g1	Pdum_DN16183_c0_g3
Pele_DN69030_c0_g1	Pdum_DN3019_c0_g1
Pele_DN69030_c0_g1	Pdum_DN3019_c0_g1
Pele_DN69171_c0_g2	Amar_DN55425_c0_g1
Pele_DN69171_c0_g2	Pdum_DN109322_c0_g1
Pele_DN69212_c0_g1	Pdum_DN24571_c0_g4
Pele_DN6948_c0_g1	Amar_DN44807_c0_g1
Pele_DN69487_c0_g1	Pdum_DN234885_c0_g1
Pele_DN69487_c0_g1	Pdum_DN234885_c0_g1
Pele_DN69530_c0_g1	Amar_DN128164_c0_g1
Pele_DN69539_c0_g1	Amar_DN60486_c0_g2
Pele_DN69539_c0_g2	Amar_DN60486_c0_g2
Pele_DN6966_c0_g1	Amar_DN156483_c0_g1
Pele_DN69661_c0_g1	Pdum_DN109290_c0_g1
Pele_DN69667_c0_g1	Pdum_DN52614_c0_g2
Pele_DN69863_c0_g1	Amar_DN77175_c0_g1
Pele_DN69863_c2_g1	Amar_DN128951_c0_g1
Pele_DN69863_c2_g1	Pdum_DN142718_c0_g1
Pele_DN69947_c0_g1	Pdum_DN107917_c0_g1
Pele_DN69967_c0_g1	Amar_DN51454_c0_g1
Pele_DN69967_c0_g1	Pdum_DN66847_c0_g1
Pele_DN70116_c0_g1	Amar_DN49871_c0_g2
Pele_DN70116_c0_g1	Pdum_DN6887_c0_g1
Pele_DN70116_c0_g1	Pdum_DN6887_c0_g1
Pele_DN71090_c0_g1	Amar_DN140175_c0_g1
Pele_DN71090_c0_g1	Pdum_DN4475_c0_g1
Pele_DN71338_c0_g1	Amar_DN61264_c2_g8
Pele_DN71338_c0_g1	Amar_DN61264_c2_g8
Pele_DN71377_c1_g1	Amar_DN60822_c3_g5
Pele_DN71377_c1_g1	Amar_DN60822_c3_g5
Pele_DN71377_c1_g1	Amar_DN60822_c3_g5
Pele_DN71377_c1_g1	Amar_DN60822_c3_g5
Pele_DN71414_c0_g1	Amar_DN25124_c0_g1
Pele_DN71414_c0_g1	Pdum_DN227101_c0_g1
Pele_DN7157_c0_g1	Amar_DN58623_c1_g6
Pele_DN71786_c0_g1	Amar_DN60793_c0_g5
Pele_DN71786_c0_g1	Pdum_DN109620_c0_g1
Pele_DN71890_c0_g1	Amar_DN56235_c0_g3
Pele_DN71890_c0_g1	Pdum_DN73076_c0_g1
Pele_DN71924_c0_g1	Amar_DN33215_c0_g1
Pele_DN71924_c0_g1	Pdum_DN89701_c0_g2
Pele_DN72565_c0_g1	Pdum_DN3605_c1_g2
Pele_DN72699_c0_g1	Amar_DN55275_c0_g1
Pele_DN72699_c0_g1	Amar_DN55275_c0_g1
Pele_DN72699_c0_g1	Amar_DN55275_c0_g1
Pele_DN72699_c0_g1	Pdum_DN238567_c0_g1
Pele_DN72699_c1_g1	Amar_DN55275_c0_g1
Pele_DN72699_c1_g1	Amar_DN55275_c0_g1
Pele_DN72699_c1_g1	Pdum_DN151373_c0_g1
Pele_DN73112_c0_g1	Pdum_DN8312_c0_g1
Pele_DN73259_c0_g1	Amar_DN53092_c0_g3
Pele_DN73426_c0_g1	Pdum_DN236_c0_g1
Pele_DN73426_c0_g1	Pdum_DN236_c0_g1
Pele_DN73426_c0_g1	Pdum_DN236_c0_g1
Pele_DN73426_c0_g1	Pdum_DN236_c0_g1
Pele_DN73667_c0_g1	Pdum_DN68389_c1_g1
Pele_DN73968_c0_g1	Amar_DN61950_c0_g1
Pele_DN73968_c0_g1	Amar_DN61950_c0_g1
Pele_DN73968_c0_g1	Amar_DN61950_c0_g1
Pele_DN74117_c0_g1	Pdum_DN5097_c0_g1
Pele_DN74712_c0_g1	Amar_DN53775_c0_g1
Pele_DN74712_c0_g1	Pdum_DN52303_c0_g1
Pele_DN74826_c0_g1	Amar_DN29224_c0_g1
Pele_DN74826_c0_g1	Pdum_DN4139_c0_g1
Pele_DN74932_c0_g2	Amar_DN44545_c0_g1
Pele_DN75017_c0_g1	Pdum_DN6867_c0_g6
Pele_DN75097_c0_g1	Amar_DN47966_c0_g1
Pele_DN75097_c0_g1	Amar_DN47966_c0_g1
Pele_DN75172_c0_g1	Pdum_DN711_c0_g1
Pele_DN75228_c0_g3	Amar_DN60286_c0_g1
Pele_DN75228_c0_g3	Amar_DN60286_c0_g2
Pele_DN75296_c0_g1	Amar_DN48117_c0_g1
Pele_DN75625_c0_g1	Amar_DN46357_c0_g3
Pele_DN75625_c0_g1	Pdum_DN8926_c1_g1
Pele_DN75760_c0_g1	Amar_DN47739_c1_g1
Pele_DN75760_c0_g1	Pdum_DN47741_c0_g1
Pele_DN75811_c0_g1	Amar_DN26474_c0_g1
Pele_DN75998_c0_g1	Amar_DN34266_c0_g1
Pele_DN75998_c0_g1	Pdum_DN61190_c0_g1
Pele_DN76002_c0_g1	Amar_DN61728_c0_g3
Pele_DN76060_c0_g2	Amar_DN34810_c0_g1
Pele_DN76060_c0_g2	Pdum_DN0_c0_g1
Pele_DN76212_c0_g1	Amar_DN61996_c3_g1
Pele_DN76212_c0_g1	Pdum_DN163011_c0_g1
Pele_DN7631_c0_g2	Pdum_DN14396_c0_g1
Pele_DN76357_c0_g1	Amar_DN59425_c1_g4
Pele_DN76429_c0_g1	Pdum_DN26462_c0_g1
Pele_DN76446_c0_g2	Pdum_DN218125_c0_g1
Pele_DN76522_c0_g1	Amar_DN60822_c3_g3
Pele_DN76522_c0_g1	Pdum_DN26615_c1_g1
Pele_DN76643_c0_g1	Amar_DN53594_c1_g1
Pele_DN76654_c0_g1	Amar_DN55578_c5_g4
Pele_DN76654_c0_g1	Amar_DN55578_c5_g4
Pele_DN76654_c0_g1	Amar_DN55578_c5_g4
Pele_DN76654_c0_g1	Amar_DN55578_c5_g4
Pele_DN76654_c0_g1	Amar_DN55578_c5_g4
Pele_DN76654_c0_g1	Amar_DN55578_c5_g4
Pele_DN76757_c0_g1	Amar_DN162366_c0_g1
Pele_DN77105_c0_g1	Amar_DN22302_c0_g1
Pele_DN77105_c0_g1	Pdum_DN3134_c0_g1
Pele_DN77105_c1_g1	Pdum_DN3134_c0_g1
Pele_DN77108_c0_g2	Amar_DN58992_c2_g9
Pele_DN77108_c0_g2	Pdum_DN21732_c0_g1
Pele_DN77108_c0_g2	Pdum_DN21732_c0_g1
Pele_DN77164_c0_g1	Amar_DN41266_c0_g1
Pele_DN77164_c0_g1	Pdum_DN64454_c0_g2
Pele_DN77164_c0_g1	Pdum_DN64454_c0_g2
Pele_DN77164_c0_g1	Pdum_DN64454_c0_g2
Pele_DN77308_c0_g1	Amar_DN56652_c1_g8
Pele_DN77308_c0_g1	Pdum_DN239204_c0_g1
Pele_DN77344_c0_g1	Amar_DN60370_c0_g1
Pele_DN77344_c0_g1	Pdum_DN21023_c0_g1
Pele_DN7744_c0_g1	Pdum_DN7314_c0_g1
Pele_DN77453_c0_g1	Pdum_DN171_c2_g1
Pele_DN77592_c0_g1	Amar_DN51011_c0_g1
Pele_DN77592_c0_g1	Pdum_DN5185_c0_g1
